tool_id,data_tapor,repository_tapor,url_tapor,name_tapor-api,detail,name,QId,url_image,star_average,_ - tools - _ - attribute_value_ids - attribute_value_ids,_ - attribute_values - _ - id,_ - attribute_values - _ - name
1486,"{""id"":1486,""user_id"":1,""name"":""Analyse-it"",""detail"":""\u003cp\u003eA set of dataset management and statistical plugins which is only available for Microsoft Windows including single and multiple linear regression, polynomial regression, and scatter plot with fit, fit confidence and prediction bands. The program can be used to generate visualizations and data reports. Requires Microsoft Excel.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1486.jpg"",""creators_name"":"""",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://analyse-it.com/"",""last_updated"":""2018-09-18"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1486-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://analyse-it.com/,Analyse-it,"A set of dataset management and statistical plugins which is only available for Microsoft Windows including single and multiple linear regression, polynomial regression, and scatter plot with fit, fit confidence and prediction bands. The program can be used to generate visualizations and data reports. Requires Microsoft Excel.",Analyse-it,,https://tapor.ca/images/tools/2/1486.jpg,0,4,,
,,,,,,,,,,79,,
1489,"{""id"":1489,""user_id"":1,""name"":""FotoFlexer"",""detail"":""\u003cp\u003eWeb-based image editing with special effects and image manipulation features that can import content from PhotoBucket, Facebook, MySpace, Picasa, Flickr, Phanfare, or Smugmug. A free account is needed to save images. \u003c/p\u003e\u003cp\u003eFotoFlexer also offers an  Open API to provide a simple interface for external websites to use the editing features - no API keys, REST or SOAP.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1489.jpg"",""creators_name"":""Arbor Labs Inc"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":null,""last_updated"":null,""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1489-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,FotoFlexer,"Web-based image editing with special effects and image manipulation features that can import content from PhotoBucket, Facebook, MySpace, Picasa, Flickr, Phanfare, or Smugmug. A free account is needed to save images. FotoFlexer also offers an  Open API to provide a simple interface for external websites to use the editing features - no API keys, REST or SOAP.",Fotoflexer,,https://tapor.ca/images/tools/2/1489.jpg,0,,,
1490,"{""id"":1490,""user_id"":1,""name"":""XnView"",""detail"":""XnView is an image organizer and general-purpose file manager used for viewing, converting, organizing and editing raster images, as well as general purpose file management. It comes with built-in hex inspection, batch renaming and screen capture tools. It is licensed as freeware for private, educational and non-profit uses."",""is_approved"":true,""image_url"":""images/tools/2/1490.jpg"",""creators_name"":""XnSoft"",""creators_email"":""contact@xnview.com"",""creators_url"":null,""star_average"":0.0,""url"":""https://www.xnview.com/en/"",""last_updated"":""2020-02-22"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1490-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://www.xnview.com/en/,XnView,"XnView is an image organizer and general-purpose file manager used for viewing, converting, organizing and editing raster images, as well as general purpose file management. It comes with built-in hex inspection, batch renaming and screen capture tools. It is licensed as freeware for private, educational and non-profit uses.",XnView,,https://tapor.ca/images/tools/2/1490.jpg,0,89,,
1491,"{""id"":1491,""user_id"":1,""name"":""Sumo Paint"",""detail"":""\u003cp\u003eSumo Paint is a free online Flash-based image editor that works in a web browser, without needing to install anything on your device. \u003c/p\u003e\u003cp\u003eIt has functionality similar to Photoshop and offers many of the same tools but is focused on illustration rather than photo editing. \u003c/p\u003e\u003cp\u003eSumo Paint offers community features such as uploading, commenting, and rating images for users who create free accounts.\u003c/p\u003e\u003cp\u003eThe paid pro version of the software features a downloadable version of the software which runs on Adobe AIR. \u003c/p\u003e\u003cp\u003eSumo API allows you to embed Sumo Apps to your site. You can integrate Sumo API for free for non-commercial use. \u003c/p\u003e\u003cp\u003ePaid subscriptions allow access to the downloadable editor, increased image resolution, enhanced customer support, and early access to new features.\u003c/p\u003e\u003cp\u003eSumo is planning on releasing a photo editor in the near future.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1491.jpg"",""creators_name"":""Sumo Ltd."",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":null,""last_updated"":null,""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1491-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,Sumo Paint,"Sumo Paint is a free online Flash-based image editor that works in a web browser, without needing to install anything on your device. It has functionality similar to Photoshop and offers many of the same tools but is focused on illustration rather than photo editing. Sumo Paint offers community features such as uploading, commenting, and rating images for users who create free accounts.The paid pro version of the software features a downloadable version of the software which runs on Adobe AIR. Sumo API allows you to embed Sumo Apps to your site. You can integrate Sumo API for free for non-commercial use. Paid subscriptions allow access to the downloadable editor, increased image resolution, enhanced customer support, and early access to new features.Sumo is planning on releasing a photo editor in the near future.",Sumo Paint,,https://tapor.ca/images/tools/2/1491.jpg,0,,,
1493,"{""id"":1493,""user_id"":1,""name"":""Picnik"",""detail"":""\u003cp\u003ePicnik closed on April 19, 2013. \u003c/p\u003e\u003cp\u003ePicnik was a simple web-based image editor that could import photos from Facebook, Myspace, Picasa Web Albums, Flickr, Yahoo Image search, Google Plus, and also has upload capabilities. It was acquired by Google in 2010.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1493.jpg"",""creators_name"":""Google"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":null,""last_updated"":null,""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1493-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,Picnik,"Picnik closed on April 19, 2013. Picnik was a simple web-based image editor that could import photos from Facebook, Myspace, Picasa Web Albums, Flickr, Yahoo Image search, Google Plus, and also has upload capabilities. It was acquired by Google in 2010.",Picnik,,https://tapor.ca/images/tools/2/1493.jpg,0,,,
1494,"{""id"":1494,""user_id"":1,""name"":""Picasa Web Albums"",""detail"":""\u003cp\u003eUsers can upload photos and organize them into albums, and they can search photos that have been posted in public albums and filter the results by license (any Creative Commons license, licenses that allow commercial use, licenses that allow remixing).\u003c/p\u003e\n\nPicasa has been shut down in favour of Google Photos."",""is_approved"":true,""image_url"":""images/tools/2/1494.jpg"",""creators_name"":""Google"",""creators_email"":null,""creators_url"":""http://www.google.com"",""star_average"":0.0,""url"":""https://picasa.google.ca/"",""last_updated"":""2018-10-12"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1494-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://picasa.google.ca/,Picasa Web Albums,"Users can upload photos and organize them into albums, and they can search photos that have been posted in public albums and filter the results by license (any Creative Commons license, licenses that allow commercial use, licenses that allow remixing).

Picasa has been shut down in favour of Google Photos.",Picasa Web Albums,,https://tapor.ca/images/tools/2/1494.jpg,0,81,,
,,,,,,,,,,84,,
,,,,,,,,,,89,,
,,,,,,,,,,90,,
1495,,,,,"Picasa is an image organizer and viewer for organizing and editing digital photographs that includes an integrated photo-sharing website. For organizing photos Picasa has file importing and tracking features, tagging, facial recognition, and collections for sorting. It offers basic photo editing functions including color enhancement, red eye reduction, cropping, and adding text to images. Other features include slide shows, printing, and image timelines. Picasa does not store the photos you view or edit, it simply looks at folders on your computer to find photos to display. It can display the file types you tell it to from the folders you tell it to search. When editing images in Picasa your original files are never altered. You can choose to save your edits and Picasa will create a new version of the photo, leaving the original intact. Images can be prepared for external use, such as e-mailing or printing, by reducing file size and setting up page layouts. There is also integration with online photo printing services. Picasa uses picasa.ini files and IPTC Information Interchange Model keyword data (JPEG files only) for tracking keywords for each image. The following file types are supported in Picasa (for Windows):Photos: .jpeg, .tif, .tiff, .bmp, .gif, .psd (Photoshop), .png, .tga, and selected RAW formats.Movies: For general playback: .mpg, .mod, .mmv, .tod, .wmv, .asf, .avi, .divx, .mov, .m4v, .3gp, .3g2, .mp4, .m2t, .m2ts, .mts, .mkv. For several of these file types, the correct software is required for playback. For use in Movie Maker: .avi, .asf, .wmv, .mpg, .m2t, .mmv, .m2tsAudio (for slideshows and the Movie Maker): .wma and .mp3 Animated GIF files will not animate in Picasa",Picasa,,https://tapor.ca/images/tools/2/1495.jpg,0,,,
1496,"{""id"":1496,""user_id"":1,""name"":""Photoshop Express"",""detail"":""\u003cp\u003ePhotoshop Express allows simple web-based image editing and cloud storage (2 GB free via Adobe Revel), as well as video storage and streaming, slideshow templates, and a photo gallery. Features include online galleries and slideshows, exporting and searching images, and privacy settings. Android, Windows and iOS (including iPad) apps are available.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1496.jpg"",""creators_name"":""Adobe Systems Incorporated"",""creators_email"":null,""creators_url"":""https://www.adobe.com/"",""star_average"":0.0,""url"":""https://www.photoshop.com/products/photoshopexpress"",""last_updated"":""2018-10-12"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1496-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://www.photoshop.com/products/photoshopexpress,Photoshop Express,"Photoshop Express allows simple web-based image editing and cloud storage (2 GB free via Adobe Revel), as well as video storage and streaming, slideshow templates, and a photo gallery. Features include online galleries and slideshows, exporting and searching images, and privacy settings. Android, Windows and iOS (including iPad) apps are available.",Adobe Photoshop Express,,https://tapor.ca/images/tools/2/1496.jpg,0,81,,
,,,,,,,,,,83,,
,,,,,,,,,,84,,
,,,,,,,,,,85,,
,,,,,,,,,,90,,
1497,"{""id"":1497,""user_id"":1,""name"":""IrfanView"",""detail"":""\u003cp\u003eAn image viewer and converter with simple editing features; can also generate slideshows and save them as .exe files. Includes support for Photoshop filters.The latest version is 4.51 and this new version support for animate webP files.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/2/1497.jpg"",""creators_name"":""Irfan Skiljan"",""creators_email"":null,""creators_url"":null,""star_average"":0.0,""url"":""https://www.irfanview.com"",""last_updated"":""2018-09-18"",""nature"":""tool"",""language"":null,""code"":null,""repository"":null,""thumb_url"":""images/tools/2/1497-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,https://www.irfanview.com,IrfanView,An image viewer and converter with simple editing features; can also generate slideshows and save them as .exe files. Includes support for Photoshop filters.The latest version is 4.51 and this new version support for animate webP files.,IrfanView,,https://tapor.ca/images/tools/2/1497.jpg,0,4,,
